1,259.00,542.83,206.92,24.11,44.98,1,-1,-1,-1
1,258.00,456.54,213.43,25.13,57.53,1,-1,-1,-1
1,257.00,222.57,179.99,33.77,108.93,1,-1,-1,-1
1,256.00,286.55,154.14,71.34,167.33,1,-1,-1,-1
2,258.00,454.37,205.49,27.10,62.78,1,-1,-1,-1
2,257.00,220.76,176.96,34.97,113.39,1,-1,-1,-1
2,256.00,292.26,157.25,60.04,164.38,1,-1,-1,-1
3,258.00,453.35,204.50,27.79,66.75,1,-1,-1,-1
3,257.00,220.47,179.74,35.22,114.86,1,-1,-1,-1
3,256.00,298.30,156.82,54.91,165.68,1,-1,-1,-1
4,258.00,452.51,208.58,25.58,61.79,1,-1,-1,-1
4,257.00,220.49,182.59,35.15,113.41,1,-1,-1,-1
4,256.00,298.54,149.19,62.10,184.45,1,-1,-1,-1
5,258.00,450.67,212.22,23.94,56.53,1,-1,-1,-1
5,257.00,218.49,179.94,36.77,119.89,1,-1,-1,-1
5,256.00,302.66,146.79,62.68,186.86,1,-1,-1,-1
6,258.00,451.19,214.95,22.97,54.12,1,-1,-1,-1
6,257.00,217.75,180.82,37.33,116.80,1,-1,-1,-1
6,256.00,306.09,139.01,68.53,198.11,1,-1,-1,-1
7,258.00,450.63,217.47,28.56,63.15,1,-1,-1,-1
7,257.00,216.09,177.88,38.59,118.65,1,-1,-1,-1
7,256.00,304.63,136.65,74.82,206.25,1,-1,-1,-1
8,258.00,450.95,220.78,31.07,65.52,1,-1,-1,-1
8,257.00,214.20,174.95,40.25,122.45,1,-1,-1,-1
8,256.00,310.14,133.15,78.56,215.62,1,-1,-1,-1
9,258.00,449.57,219.27,28.69,62.39,1,-1,-1,-1
9,257.00,213.11,179.18,40.15,118.80,1,-1,-1,-1
9,256.00,312.40,136.24,79.57,210.70,1,-1,-1,-1
10,258.00,450.84,219.51,27.64,60.17,1,-1,-1,-1
10,257.00,216.80,178.45,38.71,120.82,1,-1,-1,-1
10,256.00,317.95,140.09,82.31,212.46,1,-1,-1,-1
11,258.00,451.68,217.43,29.02,60.80,1,-1,-1,-1
11,257.00,216.52,178.24,41.36,127.16,1,-1,-1,-1
11,256.00,324.95,138.52,85.68,220.32,1,-1,-1,-1
12,258.00,451.51,219.07,29.64,62.46,1,-1,-1,-1
12,257.00,218.06,178.17,42.25,134.04,1,-1,-1,-1
12,256.00,332.04,132.29,88.14,226.59,1,-1,-1,-1
13,258.00,453.84,218.43,28.64,61.78,1,-1,-1,-1
13,257.00,215.66,178.90,41.74,137.43,1,-1,-1,-1
13,256.00,340.82,128.81,89.26,231.15,1,-1,-1,-1
14,258.00,458.44,222.15,26.29,59.28,1,-1,-1,-1
14,257.00,216.45,178.08,44.47,138.58,1,-1,-1,-1
14,256.00,348.66,121.27,88.92,246.27,1,-1,-1,-1
15,262.00,592.44,223.66,21.71,28.49,1,-1,-1,-1
15,258.00,459.94,223.98,24.49,56.90,1,-1,-1,-1
15,257.00,217.36,175.78,41.88,141.86,1,-1,-1,-1
15,256.00,361.18,114.33,89.09,259.12,1,-1,-1,-1
16,262.00,592.06,221.11,24.32,33.31,1,-1,-1,-1
16,258.00,461.40,222.88,22.97,57.77,1,-1,-1,-1
16,257.00,219.02,175.76,40.89,143.12,1,-1,-1,-1
16,256.00,369.78,108.31,91.47,272.95,1,-1,-1,-1
17,262.00,591.14,217.67,25.85,35.09,1,-1,-1,-1
17,258.00,458.46,205.38,25.39,72.26,1,-1,-1,-1
17,257.00,217.66,172.69,46.86,148.58,1,-1,-1,-1
17,256.00,378.23,104.66,95.24,286.84,1,-1,-1,-1
18,257.00,214.59,171.96,46.55,152.62,1,-1,-1,-1
18,256.00,388.45,94.07,98.47,298.45,1,-1,-1,-1
19,257.00,214.94,170.01,53.72,156.40,1,-1,-1,-1
19,256.00,403.45,85.16,102.74,306.82,1,-1,-1,-1
20,257.00,212.35,165.73,56.43,159.74,1,-1,-1,-1
20,256.00,410.77,74.85,108.44,326.44,1,-1,-1,-1
21,257.00,208.56,164.20,54.66,162.09,1,-1,-1,-1
21,256.00,423.87,68.31,113.69,338.15,1,-1,-1,-1
22,257.00,206.65,163.03,54.38,167.80,1,-1,-1,-1
22,256.00,444.85,56.67,116.16,361.48,1,-1,-1,-1
23,257.00,202.43,160.30,56.99,171.19,1,-1,-1,-1
23,256.00,459.08,42.94,135.72,398.45,1,-1,-1,-1
24,257.00,196.11,155.26,59.14,176.23,1,-1,-1,-1
24,256.00,467.18,31.27,151.67,427.34,1,-1,-1,-1
25,257.00,192.28,151.44,60.77,184.21,1,-1,-1,-1
25,256.00,474.87,21.18,159.33,444.54,1,-1,-1,-1
26,257.00,190.34,149.52,64.13,192.42,1,-1,-1,-1
26,256.00,477.56,18.68,163.64,439.59,1,-1,-1,-1
27,257.00,184.39,144.46,65.85,199.74,1,-1,-1,-1
28,265.00,327.47,217.43,16.31,38.92,1,-1,-1,-1
28,257.00,175.28,140.64,70.26,207.62,1,-1,-1,-1
29,265.00,325.64,216.21,15.80,38.27,1,-1,-1,-1
29,257.00,174.04,139.90,69.61,211.80,1,-1,-1,-1
30,257.00,168.31,131.63,73.09,219.77,1,-1,-1,-1
31,257.00,162.75,126.51,77.20,228.82,1,-1,-1,-1
32,269.00,462.09,221.21,34.15,62.84,1,-1,-1,-1
32,257.00,150.73,121.95,81.35,238.50,1,-1,-1,-1
33,269.00,463.98,222.61,33.54,61.73,1,-1,-1,-1
33,257.00,143.78,117.07,89.25,253.14,1,-1,-1,-1
34,269.00,461.39,218.38,28.46,56.34,1,-1,-1,-1
34,257.00,139.73,113.56,92.18,270.30,1,-1,-1,-1
35,269.00,465.34,221.95,27.74,55.64,1,-1,-1,-1
35,257.00,127.94,103.15,100.37,286.70,1,-1,-1,-1
36,269.00,464.17,217.41,28.77,59.70,1,-1,-1,-1
36,257.00,111.69,90.18,104.60,301.10,1,-1,-1,-1
37,269.00,466.89,220.30,31.38,62.06,1,-1,-1,-1
37,257.00,96.33,87.18,114.63,318.60,1,-1,-1,-1
38,269.00,467.78,219.64,34.16,65.19,1,-1,-1,-1
38,266.00,326.46,218.23,17.23,50.84,1,-1,-1,-1
38,257.00,84.38,70.63,117.94,339.36,1,-1,-1,-1
39,272.00,194.58,200.37,26.62,84.25,1,-1,-1,-1
39,269.00,464.86,216.53,36.93,68.78,1,-1,-1,-1
39,266.00,326.76,218.78,17.02,50.39,1,-1,-1,-1
39,257.00,70.77,54.10,125.02,367.83,1,-1,-1,-1
40,272.00,194.79,195.78,28.32,86.45,1,-1,-1,-1
40,269.00,466.55,213.89,34.31,67.73,1,-1,-1,-1
40,257.00,52.94,47.28,127.18,389.93,1,-1,-1,-1
41,272.00,193.58,198.28,28.30,84.37,1,-1,-1,-1
41,269.00,463.98,213.39,37.10,68.29,1,-1,-1,-1
41,257.00,30.03,30.48,136.14,420.36,1,-1,-1,-1
42,273.00,330.11,217.93,25.26,52.85,1,-1,-1,-1
42,272.00,190.91,199.13,30.30,84.95,1,-1,-1,-1
42,269.00,465.42,210.74,37.13,67.62,1,-1,-1,-1
42,257.00,13.61,18.69,140.35,439.84,1,-1,-1,-1
43,273.00,329.76,212.30,21.99,48.73,1,-1,-1,-1
43,272.00,187.48,196.30,30.43,86.04,1,-1,-1,-1
43,269.00,464.37,210.51,34.27,65.26,1,-1,-1,-1
43,257.00,4.50,13.86,142.73,450.98,1,-1,-1,-1
44,276.00,535.18,205.94,22.72,37.67,1,-1,-1,-1
44,273.00,324.21,211.91,24.70,50.37,1,-1,-1,-1
44,272.00,186.09,198.67,29.60,85.88,1,-1,-1,-1
44,269.00,466.34,212.23,32.06,64.82,1,-1,-1,-1
44,257.00,-3.27,11.83,142.07,458.39,1,-1,-1,-1
45,276.00,535.54,202.33,23.13,38.88,1,-1,-1,-1
45,273.00,322.27,208.88,26.08,51.82,1,-1,-1,-1
45,272.00,184.66,196.29,29.13,88.14,1,-1,-1,-1
45,269.00,465.81,209.44,31.64,65.81,1,-1,-1,-1
46,276.00,535.29,200.29,23.85,40.26,1,-1,-1,-1
46,273.00,326.49,209.33,26.75,52.33,1,-1,-1,-1
46,272.00,180.87,195.09,29.95,88.50,1,-1,-1,-1
46,269.00,469.38,210.54,29.62,63.08,1,-1,-1,-1
47,273.00,328.24,215.52,24.65,50.32,1,-1,-1,-1
47,272.00,178.12,193.13,30.33,93.92,1,-1,-1,-1
47,269.00,468.24,207.20,29.71,64.86,1,-1,-1,-1
48,273.00,328.72,216.03,22.43,50.26,1,-1,-1,-1
48,272.00,176.00,189.49,31.14,101.29,1,-1,-1,-1
48,269.00,468.80,207.09,28.98,64.52,1,-1,-1,-1
49,273.00,329.72,214.94,22.65,51.04,1,-1,-1,-1
49,272.00,174.03,193.50,33.18,99.36,1,-1,-1,-1
49,269.00,467.78,206.20,28.46,65.52,1,-1,-1,-1
50,273.00,329.99,212.67,23.16,52.86,1,-1,-1,-1
50,272.00,174.51,189.09,33.95,100.68,1,-1,-1,-1
50,269.00,474.28,208.92,28.22,65.07,1,-1,-1,-1
51,273.00,330.71,211.97,23.09,54.87,1,-1,-1,-1
51,272.00,168.46,187.91,39.73,109.57,1,-1,-1,-1
51,269.00,473.53,207.84,28.45,65.00,1,-1,-1,-1
52,281.00,349.52,219.18,20.39,45.69,1,-1,-1,-1
52,273.00,331.29,216.78,21.02,52.93,1,-1,-1,-1
